@relation dataset-weka.filters.unsupervised.attribute.AddValues-C9-L2-weka.filters.unsupervised.attribute.AddValues-C9-L3

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute Tilt {0,1,2,3}
@attribute Swing {0,1,2,3}

@data
3013,'2018/02/14 20:34:24:811',3,-544,64,816,0,2,1
3014,'2018/02/14 20:34:24:822',3,-592,64,848,32,2,1
3015,'2018/02/14 20:34:24:822',3,-592,64,848,-32,2,1
3016,'2018/02/14 20:34:24:831',3,-592,64,848,0,2,1
3017,'2018/02/14 20:34:24:831',3,-560,64,896,48,2,1
3018,'2018/02/14 20:34:24:843',3,-560,64,896,-48,2,1
3019,'2018/02/14 20:34:24:843',3,-560,64,896,0,2,1
3020,'2018/02/14 20:34:24:851',3,-592,64,848,-48,2,1
3021,'2018/02/14 20:34:24:862',3,-592,64,848,48,2,1
3022,'2018/02/14 20:34:24:862',3,-592,64,848,0,2,1
3023,'2018/02/14 20:34:24:872',3,-592,64,864,16,2,1
3024,'2018/02/14 20:34:24:872',3,-608,64,864,-16,2,1
3025,'2018/02/14 20:34:24:882',3,-608,64,864,0,2,1
3026,'2018/02/14 20:34:24:893',3,-608,64,864,0,2,1
3027,'2018/02/14 20:34:24:893',3,-624,64,832,-32,2,1
3028,'2018/02/14 20:34:24:900',3,-624,64,832,32,2,1
3029,'2018/02/14 20:34:24:913',3,-624,64,832,0,2,1
3030,'2018/02/14 20:34:24:913',3,-560,64,832,0,2,1
3031,'2018/02/14 20:34:24:922',3,-560,64,832,0,2,1
3032,'2018/02/14 20:34:24:922',3,-560,64,832,0,2,1
3033,'2018/02/14 20:34:24:931',3,-560,64,848,16,2,1
3034,'2018/02/14 20:34:24:942',3,-560,64,848,-16,2,1
3035,'2018/02/14 20:34:24:943',3,-560,64,848,0,2,1
3036,'2018/02/14 20:34:24:950',3,-560,48,816,-32,2,1
3037,'2018/02/14 20:34:24:950',3,-560,48,816,32,2,1
3038,'2018/02/14 20:34:24:961',3,-560,48,816,0,2,1
3039,'2018/02/14 20:34:24:972',3,-560,48,816,0,2,1
3040,'2018/02/14 20:34:24:972',3,-624,64,784,-32,2,1
3041,'2018/02/14 20:34:24:982',3,-624,64,784,32,2,1
3042,'2018/02/14 20:34:24:982',3,-624,64,784,0,2,1
3043,'2018/02/14 20:34:24:992',3,-656,64,800,16,2,1
3044,'2018/02/14 20:34:24:992',3,-656,64,800,-16,2,1
3045,'2018/02/14 20:34:25:001',3,-656,64,800,0,2,1
3046,'2018/02/14 20:34:25:012',3,-608,48,800,0,2,1
3047,'2018/02/14 20:34:25:012',3,-608,48,800,0,2,1
3048,'2018/02/14 20:34:25:021',3,-608,48,800,0,2,1
3049,'2018/02/14 20:34:25:032',3,-608,48,816,16,2,1
3050,'2018/02/14 20:34:25:032',3,-608,48,816,-16,2,1
3051,'2018/02/14 20:34:25:043',3,-608,48,816,0,2,1
3052,'2018/02/14 20:34:25:043',3,-624,64,816,0,2,1
3053,'2018/02/14 20:34:25:050',3,-624,64,816,0,2,1
3054,'2018/02/14 20:34:25:062',3,-624,64,816,0,2,1
3055,'2018/02/14 20:34:25:062',3,-624,64,816,0,2,1
3056,'2018/02/14 20:34:25:071',3,-608,64,832,16,2,1
3057,'2018/02/14 20:34:25:071',3,-608,64,832,-16,2,1
3058,'2018/02/14 20:34:25:081',3,-608,64,832,0,2,1
3059,'2018/02/14 20:34:25:093',3,-592,64,848,16,2,1
3060,'2018/02/14 20:34:25:093',3,-592,64,848,-16,2,1
3061,'2018/02/14 20:34:25:101',3,-592,64,848,0,2,1
3062,'2018/02/14 20:34:25:101',3,-640,64,800,-48,2,1
3063,'2018/02/14 20:34:25:111',3,-640,64,800,48,2,1
3064,'2018/02/14 20:34:25:121',3,-640,64,800,0,2,1
3065,'2018/02/14 20:34:25:121',3,-624,48,816,16,2,1
3066,'2018/02/14 20:34:25:131',3,-624,48,816,-16,2,1
3067,'2018/02/14 20:34:25:131',3,-624,48,816,0,2,1
3068,'2018/02/14 20:34:25:142',3,-624,48,816,0,2,1
3069,'2018/02/14 20:34:25:143',3,-624,48,816,0,2,1
3070,'2018/02/14 20:34:25:150',3,-624,48,816,0,2,1
3071,'2018/02/14 20:34:25:160',3,-624,48,816,0,2,1
3072,'2018/02/14 20:34:25:160',3,-640,64,816,0,2,1
3073,'2018/02/14 20:34:25:172',3,-640,64,816,0,2,1
3074,'2018/02/14 20:34:25:173',3,-640,64,816,0,2,1
3075,'2018/02/14 20:34:25:181',3,-656,64,816,0,2,1
3076,'2018/02/14 20:34:25:190',3,-656,64,816,0,2,1
3077,'2018/02/14 20:34:25:201',3,-656,64,816,0,2,1
3078,'2018/02/14 20:34:25:201',3,-656,48,800,-16,2,1
3079,'2018/02/14 20:34:25:210',3,-656,48,800,16,2,1
3080,'2018/02/14 20:34:25:210',3,-656,48,800,0,2,1
3081,'2018/02/14 20:34:25:220',3,-656,64,800,0,2,1
3082,'2018/02/14 20:34:25:220',3,-656,64,800,0,2,1
3083,'2018/02/14 20:34:25:230',3,-656,64,800,0,2,1
3084,'2018/02/14 20:34:25:240',3,-656,64,800,0,2,1
3085,'2018/02/14 20:34:25:240',3,-624,48,800,0,2,1
3086,'2018/02/14 20:34:25:251',3,-624,48,800,0,2,1
3087,'2018/02/14 20:34:25:251',3,-624,48,800,0,2,1
3088,'2018/02/14 20:34:25:261',3,-624,48,784,-16,2,1
3089,'2018/02/14 20:34:25:272',3,-624,48,784,16,2,1
3090,'2018/02/14 20:34:25:272',3,-624,48,784,0,2,1
3091,'2018/02/14 20:34:25:281',3,-672,48,800,16,2,1
3092,'2018/02/14 20:34:25:281',3,-672,48,800,-16,2,1
3093,'2018/02/14 20:34:25:292',3,-672,48,800,0,2,1
3094,'2018/02/14 20:34:25:302',3,-656,48,800,0,2,1
3095,'2018/02/14 20:34:25:302',3,-656,48,800,0,2,1
3096,'2018/02/14 20:34:25:312',3,-656,48,800,0,2,1
3097,'2018/02/14 20:34:25:312',3,-624,48,784,-16,2,1
3098,'2018/02/14 20:34:25:321',3,-624,48,784,16,2,1
3099,'2018/02/14 20:34:25:333',3,-624,48,784,0,2,1
3100,'2018/02/14 20:34:25:333',3,-624,48,784,0,2,1
3101,'2018/02/14 20:34:25:342',3,-656,48,784,0,2,1
3102,'2018/02/14 20:34:25:342',3,-656,48,784,0,2,1
3103,'2018/02/14 20:34:25:352',3,-656,48,784,0,2,1
3104,'2018/02/14 20:34:25:360',3,-624,48,784,0,2,1
3105,'2018/02/14 20:34:25:360',3,-624,48,784,0,2,1
3106,'2018/02/14 20:34:25:371',3,-624,48,784,0,2,1
3107,'2018/02/14 20:34:25:371',3,-640,48,800,16,2,1
3108,'2018/02/14 20:34:25:381',3,-640,48,800,-16,2,1
3109,'2018/02/14 20:34:25:393',3,-640,48,800,0,2,1
3110,'2018/02/14 20:34:25:393',3,-656,64,768,-32,2,1
3111,'2018/02/14 20:34:25:402',3,-656,64,768,32,2,1
3112,'2018/02/14 20:34:25:402',3,-656,64,768,0,2,1
3113,'2018/02/14 20:34:25:411',3,-688,48,784,16,2,1
3114,'2018/02/14 20:34:25:421',3,-688,48,784,-16,2,1
3115,'2018/02/14 20:34:25:421',3,-688,48,784,0,2,1
3116,'2018/02/14 20:34:25:430',3,-688,48,784,0,2,1
3117,'2018/02/14 20:34:25:431',3,-688,32,752,-32,2,1
3118,'2018/02/14 20:34:25:442',3,-688,32,752,32,2,1
3119,'2018/02/14 20:34:25:442',3,-688,32,752,0,2,1
3120,'2018/02/14 20:34:25:452',3,-656,32,784,32,2,1
3121,'2018/02/14 20:34:25:460',3,-656,32,784,-32,2,1
3122,'2018/02/14 20:34:25:461',3,-656,32,784,0,2,1
3123,'2018/02/14 20:34:25:471',3,-656,48,768,-16,2,1
3124,'2018/02/14 20:34:25:481',3,-656,48,768,16,2,1
3125,'2018/02/14 20:34:25:481',3,-656,48,768,0,2,1
3126,'2018/02/14 20:34:25:492',3,-656,48,784,16,2,1
3127,'2018/02/14 20:34:25:493',3,-656,48,784,-16,2,1
3128,'2018/02/14 20:34:25:501',3,-656,48,784,0,2,1
3129,'2018/02/14 20:34:25:510',3,-656,48,784,0,2,1
3130,'2018/02/14 20:34:25:510',3,-656,64,784,0,2,1
3131,'2018/02/14 20:34:25:522',3,-656,64,784,0,2,1
3132,'2018/02/14 20:34:25:522',3,-656,64,784,0,2,1
3133,'2018/02/14 20:34:25:531',3,-672,48,784,0,2,1
3134,'2018/02/14 20:34:25:542',3,-672,48,784,0,2,1
3135,'2018/02/14 20:34:25:542',3,-672,48,784,0,2,1
3136,'2018/02/14 20:34:25:552',3,-672,64,784,0,2,1
3137,'2018/02/14 20:34:25:552',3,-672,64,784,0,2,1
3138,'2018/02/14 20:34:25:561',3,-672,64,784,0,2,1
3139,'2018/02/14 20:34:25:572',3,-656,48,784,0,2,1
3140,'2018/02/14 20:34:25:573',3,-656,48,784,0,2,1
3141,'2018/02/14 20:34:25:581',3,-656,48,784,0,2,1
3142,'2018/02/14 20:34:25:581',3,-656,48,768,-16,2,1
3143,'2018/02/14 20:34:25:593',3,-656,48,768,16,2,1
3144,'2018/02/14 20:34:25:593',3,-656,48,768,0,2,1
3145,'2018/02/14 20:34:25:600',3,-656,48,768,0,2,1
3146,'2018/02/14 20:34:25:612',3,-656,48,784,16,2,1
3147,'2018/02/14 20:34:25:612',3,-656,48,784,-16,2,1
3148,'2018/02/14 20:34:25:621',3,-656,48,784,0,2,1
3149,'2018/02/14 20:34:25:631',3,-640,32,752,-32,2,1
3150,'2018/02/14 20:34:25:631',3,-640,32,752,32,2,1
3151,'2018/02/14 20:34:25:641',3,-640,32,752,0,2,1
3152,'2018/02/14 20:34:25:641',3,-688,32,768,16,2,1
3153,'2018/02/14 20:34:25:651',3,-688,32,768,-16,2,1
3154,'2018/02/14 20:34:25:662',3,-688,32,768,0,2,1
3155,'2018/02/14 20:34:25:662',3,-672,32,736,-32,2,1
3156,'2018/02/14 20:34:25:670',3,-672,32,736,32,2,1
3157,'2018/02/14 20:34:25:681',3,-672,32,736,0,2,1
3158,'2018/02/14 20:34:25:681',3,-672,48,768,32,2,1
3159,'2018/02/14 20:34:25:693',3,-672,48,768,-32,2,1
3160,'2018/02/14 20:34:25:693',3,-672,48,768,0,2,1
3161,'2018/02/14 20:34:25:702',3,-672,48,768,0,2,1
3162,'2018/02/14 20:34:25:703',3,-688,32,768,0,2,1
3163,'2018/02/14 20:34:25:711',3,-688,32,768,0,2,1
3164,'2018/02/14 20:34:25:720',3,-688,32,768,0,2,1
3165,'2018/02/14 20:34:25:721',3,-672,32,752,-16,2,1
3166,'2018/02/14 20:34:25:731',3,-672,32,752,16,2,1
3167,'2018/02/14 20:34:25:731',3,-672,32,752,0,2,1
3168,'2018/02/14 20:34:25:742',3,-672,48,800,48,2,1
3169,'2018/02/14 20:34:25:743',3,-672,48,800,-48,2,1
3170,'2018/02/14 20:34:25:752',3,-672,48,800,0,2,1
3171,'2018/02/14 20:34:25:761',3,-672,48,784,-16,2,1
3172,'2018/02/14 20:34:25:761',3,-672,48,784,16,2,1
3173,'2018/02/14 20:34:37:693',4,496,0,896,0,3,1
3174,'2018/02/14 20:34:37:703',4,448,0,912,16,3,1
3175,'2018/02/14 20:34:37:703',4,448,0,912,-16,3,1
3176,'2018/02/14 20:34:37:715',4,448,0,912,0,3,1
3177,'2018/02/14 20:34:37:716',4,512,0,912,0,3,1
3178,'2018/02/14 20:34:37:723',4,512,0,912,0,3,1
3179,'2018/02/14 20:34:37:734',4,512,0,912,0,3,1
3180,'2018/02/14 20:34:37:734',4,464,16,912,0,3,1
3181,'2018/02/14 20:34:37:743',4,464,16,912,0,3,1
3182,'2018/02/14 20:34:37:743',4,464,16,912,0,3,1
3183,'2018/02/14 20:34:37:752',4,480,16,928,16,3,1
3184,'2018/02/14 20:34:37:765',4,480,16,928,-16,3,1
3185,'2018/02/14 20:34:37:765',4,480,16,928,0,3,1
3186,'2018/02/14 20:34:37:774',4,496,0,864,-64,3,1
3187,'2018/02/14 20:34:37:774',4,496,0,864,64,3,1
3188,'2018/02/14 20:34:37:783',4,496,0,864,0,3,1
3189,'2018/02/14 20:34:37:793',4,496,0,864,0,3,1
3190,'2018/02/14 20:34:37:793',4,480,0,912,48,3,1
3191,'2018/02/14 20:34:37:803',4,480,0,912,-48,3,1
3192,'2018/02/14 20:34:37:803',4,480,0,912,0,3,1
3193,'2018/02/14 20:34:37:813',4,464,0,928,16,3,1
3194,'2018/02/14 20:34:37:824',4,464,0,928,-16,3,1
3195,'2018/02/14 20:34:37:825',4,464,0,928,0,3,1
3196,'2018/02/14 20:34:37:833',4,480,0,880,-48,3,1
3197,'2018/02/14 20:34:37:833',4,480,0,880,48,3,1
3198,'2018/02/14 20:34:37:844',4,480,0,880,0,3,1
3199,'2018/02/14 20:34:37:844',4,480,16,896,16,3,1
3200,'2018/02/14 20:34:37:853',4,480,16,896,-16,3,1
3201,'2018/02/14 20:34:37:863',4,480,16,896,0,3,1
3202,'2018/02/14 20:34:37:863',4,480,16,896,0,3,1
3203,'2018/02/14 20:34:37:874',4,496,0,896,0,3,1
3204,'2018/02/14 20:34:37:884',4,496,0,896,0,3,1
3205,'2018/02/14 20:34:37:884',4,496,0,896,0,3,1
3206,'2018/02/14 20:34:37:894',4,496,16,912,16,3,1
3207,'2018/02/14 20:34:37:894',4,496,16,912,-16,3,1
3208,'2018/02/14 20:34:37:903',4,496,16,912,0,3,1
3209,'2018/02/14 20:34:37:915',4,496,0,912,0,3,1
3210,'2018/02/14 20:34:37:916',4,496,0,912,0,3,1
3211,'2018/02/14 20:34:37:923',4,496,0,912,0,3,1
3212,'2018/02/14 20:34:37:924',4,480,0,896,-16,3,1
3213,'2018/02/14 20:34:37:933',4,480,0,896,16,3,1
3214,'2018/02/14 20:34:37:945',4,480,0,896,0,3,1
3215,'2018/02/14 20:34:37:945',4,480,0,880,-16,3,1
3216,'2018/02/14 20:34:37:955',4,480,0,880,16,3,1
3217,'2018/02/14 20:34:37:955',4,480,0,880,0,3,1
3218,'2018/02/14 20:34:37:963',4,480,0,880,0,3,1
3219,'2018/02/14 20:34:37:973',4,480,0,912,32,3,1
3220,'2018/02/14 20:34:37:973',4,480,0,912,-32,3,1
3221,'2018/02/14 20:34:37:984',4,480,0,912,0,3,1
3222,'2018/02/14 20:34:37:984',4,464,16,896,-16,3,1
3223,'2018/02/14 20:34:37:993',4,464,16,896,16,3,1
3224,'2018/02/14 20:34:38:003',4,464,16,896,0,3,1
3225,'2018/02/14 20:34:38:003',4,496,16,880,-16,3,1
3226,'2018/02/14 20:34:38:013',4,496,16,880,16,3,1
3227,'2018/02/14 20:34:38:013',4,496,16,880,0,3,1
3228,'2018/02/14 20:34:38:023',4,480,0,896,16,3,1
3229,'2018/02/14 20:34:38:033',4,480,0,896,-16,3,1
3230,'2018/02/14 20:34:38:034',4,480,0,896,0,3,1
3231,'2018/02/14 20:34:38:043',4,480,0,928,32,3,1
3232,'2018/02/14 20:34:38:053',4,480,0,928,-32,3,1
3233,'2018/02/14 20:34:38:053',4,480,0,928,0,3,1
3234,'2018/02/14 20:34:38:062',4,480,0,928,0,3,1
3235,'2018/02/14 20:34:38:063',4,496,0,896,-32,3,1
3236,'2018/02/14 20:34:38:074',4,496,0,896,32,3,1
3237,'2018/02/14 20:34:38:074',4,496,0,896,0,3,1
3238,'2018/02/14 20:34:38:083',4,464,0,880,-16,3,1
3239,'2018/02/14 20:34:38:095',4,464,0,880,16,3,1
3240,'2018/02/14 20:34:38:095',4,464,0,880,0,3,1
3241,'2018/02/14 20:34:38:104',4,464,0,896,16,3,1
3242,'2018/02/14 20:34:38:104',4,464,0,896,-16,3,1
3243,'2018/02/14 20:34:38:113',4,464,0,896,0,3,1
3244,'2018/02/14 20:34:38:124',4,496,-16,928,32,3,1
3245,'2018/02/14 20:34:38:124',4,496,-16,928,-32,3,1
3246,'2018/02/14 20:34:38:133',4,496,-16,928,0,3,1
3247,'2018/02/14 20:34:38:133',4,496,-16,928,0,3,1
3248,'2018/02/14 20:34:38:143',4,432,16,928,0,3,1
3249,'2018/02/14 20:34:38:154',4,432,16,928,0,3,1
3250,'2018/02/14 20:34:38:154',4,432,16,928,0,3,1
3251,'2018/02/14 20:34:38:164',4,512,-16,896,-32,3,1
3252,'2018/02/14 20:34:38:164',4,512,-16,896,32,3,1
3253,'2018/02/14 20:34:38:172',4,512,-16,896,0,3,1
3254,'2018/02/14 20:34:38:184',4,480,16,896,0,3,1
3255,'2018/02/14 20:34:38:184',4,480,16,896,0,3,1
3256,'2018/02/14 20:34:38:195',4,480,16,896,0,3,1
3257,'2018/02/14 20:34:38:195',4,480,16,896,0,3,1
3258,'2018/02/14 20:34:38:203',4,480,16,896,0,3,1
3259,'2018/02/14 20:34:38:214',4,480,16,896,0,3,1
3260,'2018/02/14 20:34:38:214',4,512,16,896,0,3,1
3261,'2018/02/14 20:34:38:223',4,512,16,896,0,3,1
3262,'2018/02/14 20:34:38:224',4,512,16,896,0,3,1
3263,'2018/02/14 20:34:38:234',4,512,16,896,0,3,1
3264,'2018/02/14 20:34:38:244',4,496,16,912,16,3,1
3265,'2018/02/14 20:34:38:244',4,496,16,912,-16,3,1
3266,'2018/02/14 20:34:38:254',4,496,16,912,0,3,1
3267,'2018/02/14 20:34:38:254',4,464,0,880,-32,3,1
3268,'2018/02/14 20:34:38:263',4,464,0,880,32,3,1
3269,'2018/02/14 20:34:38:273',4,464,0,880,0,3,1
3270,'2018/02/14 20:34:38:273',4,448,0,880,0,3,1
3271,'2018/02/14 20:34:38:285',4,448,0,880,0,3,1
3272,'2018/02/14 20:34:38:285',4,448,0,880,0,3,1
3273,'2018/02/14 20:34:38:293',4,480,0,896,16,3,1
3274,'2018/02/14 20:34:38:303',4,480,0,896,-16,3,1
3275,'2018/02/14 20:34:38:303',4,480,0,896,0,3,1
3276,'2018/02/14 20:34:38:313',4,544,0,864,-32,3,1
3277,'2018/02/14 20:34:38:313',4,544,0,864,32,3,1
3278,'2018/02/14 20:34:38:324',4,544,0,864,0,3,1
3279,'2018/02/14 20:34:38:335',4,544,0,864,0,3,1
3280,'2018/02/14 20:34:38:335',4,528,16,880,16,3,1
3281,'2018/02/14 20:34:38:345',4,528,16,880,-16,3,1
3282,'2018/02/14 20:34:38:345',4,528,16,880,0,3,1
3283,'2018/02/14 20:34:38:353',4,496,0,864,-16,3,1
3284,'2018/02/14 20:34:38:365',4,496,0,864,16,3,1
3285,'2018/02/14 20:34:38:366',4,496,0,864,0,3,1
3286,'2018/02/14 20:34:38:374',4,480,16,944,80,3,1
3287,'2018/02/14 20:34:38:375',4,480,16,944,-80,3,1
3288,'2018/02/14 20:34:38:383',4,480,16,944,0,3,1
3289,'2018/02/14 20:34:38:394',4,528,16,960,16,3,1
3290,'2018/02/14 20:34:38:394',4,528,16,960,-16,3,1
3291,'2018/02/14 20:34:38:404',4,528,16,960,0,3,1
3292,'2018/02/14 20:34:38:404',4,528,16,880,-80,3,1
3293,'2018/02/14 20:34:38:413',4,512,16,880,80,3,1
3294,'2018/02/14 20:34:38:423',4,512,16,880,0,3,1
3295,'2018/02/14 20:34:38:424',4,512,16,880,0,3,1
3296,'2018/02/14 20:34:38:435',4,560,-16,800,-80,3,1
3297,'2018/02/14 20:34:38:435',4,560,-16,800,80,3,1
3298,'2018/02/14 20:34:38:445',4,560,-16,800,0,3,1
3299,'2018/02/14 20:34:38:445',4,592,-16,816,16,3,1
3300,'2018/02/14 20:34:38:454',4,592,-16,816,-16,3,1
3301,'2018/02/14 20:34:38:464',4,592,-16,816,0,3,1
3302,'2018/02/14 20:34:38:464',4,576,16,880,64,3,1
3303,'2018/02/14 20:34:38:472',4,576,16,880,-64,3,1
3304,'2018/02/14 20:34:38:484',4,576,16,880,0,3,1
3305,'2018/02/14 20:34:38:484',4,576,16,864,-16,3,1
3306,'2018/02/14 20:34:38:495',4,576,16,864,16,3,1
3307,'2018/02/14 20:34:38:495',4,576,16,864,0,3,1
3308,'2018/02/14 20:34:38:503',4,576,16,864,0,3,1
3309,'2018/02/14 20:34:38:516',4,560,16,912,48,3,1
3310,'2018/02/14 20:34:38:516',4,560,16,912,-48,3,1
3311,'2018/02/14 20:34:38:525',4,560,16,912,0,3,1
3312,'2018/02/14 20:34:38:525',4,576,-16,672,-240,3,1
3313,'2018/02/14 20:34:38:535',4,576,-16,672,240,3,1
3314,'2018/02/14 20:34:38:545',4,576,-16,672,0,3,1
3315,'2018/02/14 20:34:38:545',4,608,-16,752,80,3,1
3316,'2018/02/14 20:34:38:554',4,608,-16,752,-80,3,1
3317,'2018/02/14 20:34:38:566',4,608,-16,752,0,3,1
3318,'2018/02/14 20:34:38:566',4,544,16,944,192,3,1
3319,'2018/02/14 20:34:38:575',4,544,16,944,-192,3,1
3320,'2018/02/14 20:34:38:575',4,544,16,944,0,3,1
3321,'2018/02/14 20:34:38:584',4,560,32,912,-32,3,1
3322,'2018/02/14 20:34:38:585',4,560,32,912,32,3,1
3323,'2018/02/14 20:34:38:595',4,560,32,912,0,3,1
3324,'2018/02/14 20:34:38:604',4,560,32,912,0,3,1
3325,'2018/02/14 20:34:38:605',4,672,16,896,-16,3,1
3326,'2018/02/14 20:34:38:614',4,672,16,896,16,3,1
3327,'2018/02/14 20:34:38:615',4,672,16,896,0,3,1
3328,'2018/02/14 20:34:38:626',4,640,-16,656,-240,3,1
3329,'2018/02/14 20:34:38:635',4,640,-16,656,240,3,1
3330,'2018/02/14 20:34:38:635',4,640,-16,656,0,3,1
3331,'2018/02/14 20:34:38:644',4,624,-16,720,64,3,1
3332,'2018/02/14 20:34:38:644',4,624,-16,720,-64,3,1
3333,'2018/02/14 20:34:38:654',4,624,-16,720,0,3,1
3334,'2018/02/14 20:34:38:664',4,608,32,896,176,3,1
3335,'2018/02/14 20:34:38:665',4,608,32,896,-176,3,1
3336,'2018/02/14 20:34:38:675',4,608,32,896,0,3,1
3337,'2018/02/14 20:34:38:675',4,608,32,912,16,3,1
3338,'2018/02/14 20:34:38:683',4,592,32,912,-16,3,1
3339,'2018/02/14 20:34:38:694',4,592,32,912,0,3,1
3340,'2018/02/14 20:34:38:695',4,592,32,912,0,3,1
3341,'2018/02/14 20:34:38:703',4,672,32,880,-32,3,1
3342,'2018/02/14 20:34:38:703',4,672,32,880,32,3,1
3343,'2018/02/14 20:34:38:713',4,672,32,880,0,3,1
3344,'2018/02/14 20:34:38:724',4,688,16,800,-80,3,1
3345,'2018/02/14 20:34:38:725',4,688,16,800,80,3,1
3346,'2018/02/14 20:34:38:734',4,688,16,800,0,3,1
3347,'2018/02/14 20:34:38:734',4,608,0,704,-96,3,1
3348,'2018/02/14 20:34:38:744',4,608,0,704,96,3,1
3349,'2018/02/14 20:34:38:753',4,608,0,704,0,3,1
3350,'2018/02/14 20:34:38:754',4,656,16,848,144,3,1
3351,'2018/02/14 20:34:38:763',4,656,16,848,-144,3,1
3352,'2018/02/14 20:34:38:763',4,656,16,848,0,3,1
3353,'2018/02/14 20:34:38:774',4,656,16,848,0,3,1
3354,'2018/02/14 20:34:38:784',4,640,16,800,-48,3,1
3355,'2018/02/14 20:34:38:784',4,640,16,800,48,3,1
3356,'2018/02/14 20:34:38:794',4,640,16,800,0,3,1
3357,'2018/02/14 20:34:38:794',4,672,0,752,-48,3,1
3358,'2018/02/14 20:34:38:803',4,672,0,752,48,3,1
3359,'2018/02/14 20:34:38:814',4,672,0,752,0,3,1
3360,'2018/02/14 20:34:38:814',4,672,0,784,32,3,1
3361,'2018/02/14 20:34:38:824',4,672,0,784,-32,3,1
3362,'2018/02/14 20:34:38:825',4,672,0,784,0,3,1
3363,'2018/02/14 20:34:38:834',4,624,0,784,0,3,1
3364,'2018/02/14 20:34:38:844',4,624,0,784,0,3,1
3365,'2018/02/14 20:34:38:845',4,624,0,784,0,3,1
3366,'2018/02/14 20:34:38:853',4,672,16,848,64,3,1
3367,'2018/02/14 20:34:38:854',4,672,16,848,-64,3,1
3368,'2018/02/14 20:34:38:863',4,672,16,848,0,3,1
3369,'2018/02/14 20:34:38:875',4,672,16,848,0,3,1
3370,'2018/02/14 20:34:38:876',4,688,16,768,-80,3,1
3371,'2018/02/14 20:34:38:884',4,688,16,768,80,3,1
3372,'2018/02/14 20:34:38:884',4,688,16,768,0,3,1
3373,'2018/02/14 20:34:38:893',4,608,0,672,-96,3,1
3374,'2018/02/14 20:34:38:904',4,608,0,672,96,3,1
3375,'2018/02/14 20:34:38:904',4,608,0,672,0,3,1
3376,'2018/02/14 20:34:38:915',4,688,0,784,112,3,1
3377,'2018/02/14 20:34:38:915',4,688,0,784,-112,3,1
3378,'2018/02/14 20:34:38:923',4,688,0,784,0,3,1
3379,'2018/02/14 20:34:38:934',4,688,16,880,96,3,1
3380,'2018/02/14 20:34:38:934',4,688,16,880,-96,3,1
3381,'2018/02/14 20:34:38:945',4,688,16,880,0,3,1
3382,'2018/02/14 20:34:38:945',4,688,48,864,-16,3,1
3383,'2018/02/14 20:34:38:954',4,656,48,864,16,3,1
3384,'2018/02/14 20:34:38:964',4,656,48,864,0,3,1
3385,'2018/02/14 20:34:38:964',4,656,48,864,0,3,1
3386,'2018/02/14 20:34:38:974',4,688,32,832,-32,3,1
3387,'2018/02/14 20:34:38:974',4,688,32,832,32,3,1
3388,'2018/02/14 20:34:38:985',4,688,32,832,0,3,1
3389,'2018/02/14 20:34:38:994',4,688,-16,672,-160,3,1
3390,'2018/02/14 20:34:38:994',4,688,-16,672,160,3,1
3391,'2018/02/14 20:34:39:003',4,688,-16,672,0,3,1
3392,'2018/02/14 20:34:39:003',4,656,16,720,48,3,1
3393,'2018/02/14 20:34:39:013',4,656,16,720,-48,3,1
3394,'2018/02/14 20:34:39:023',4,656,16,720,0,3,1
3395,'2018/02/14 20:34:39:023',4,640,16,832,112,3,1
3396,'2018/02/14 20:34:39:033',4,640,16,832,-112,3,1
3397,'2018/02/14 20:34:39:043',4,640,16,832,0,3,1
3398,'2018/02/14 20:34:39:043',4,640,16,832,0,3,1
3399,'2018/02/14 20:34:39:054',4,640,0,800,-32,3,1
3400,'2018/02/14 20:34:39:054',4,640,0,800,32,3,1
3401,'2018/02/14 20:34:39:064',4,640,0,800,0,3,1
3402,'2018/02/14 20:34:39:064',4,656,0,784,-16,3,1
3403,'2018/02/14 20:34:39:074',4,656,0,784,16,3,1
3404,'2018/02/14 20:34:39:084',4,656,0,784,0,3,1
3405,'2018/02/14 20:34:39:084',4,656,0,768,-16,3,1
3406,'2018/02/14 20:34:39:093',4,656,0,768,16,3,1
3407,'2018/02/14 20:34:39:094',4,656,0,768,0,3,1
3408,'2018/02/14 20:34:39:104',4,656,16,768,0,3,1
3409,'2018/02/14 20:34:39:113',4,656,16,768,0,3,1
3410,'2018/02/14 20:34:39:114',4,656,16,768,0,3,1
3411,'2018/02/14 20:34:39:124',4,672,0,768,0,3,1
3412,'2018/02/14 20:34:39:124',4,672,0,768,0,3,1
3413,'2018/02/14 20:34:39:134',4,672,0,768,0,3,1
3414,'2018/02/14 20:34:39:144',4,672,0,768,0,3,1
3415,'2018/02/14 20:34:39:144',4,640,16,800,32,3,1
3416,'2018/02/14 20:34:39:154',4,640,16,800,-32,3,1
3417,'2018/02/14 20:34:39:154',4,640,16,800,0,3,1
3418,'2018/02/14 20:34:39:835',5,640,0,784,0,3,1
3419,'2018/02/14 20:34:39:835',5,656,0,832,48,3,1
3420,'2018/02/14 20:34:39:844',5,656,0,832,-48,3,1
3421,'2018/02/14 20:34:39:844',5,656,0,832,0,3,1
